EPI_ISL_732022|hCoV-19/Portugal/PT1795/2020|2020-11-08|Portugal	2020-11-08
EPI_ISL_733156|hCoV-19/Russia/MOW-RII-MH4070S/2020|2020-06-09|Russia	2020-06-09
EPI_ISL_759771|hCoV-19/Finland/23LS1E6/2020|2020-10-23|Finland	2020-10-23
EPI_ISL_792335|hCoV-19/Argentina/PAIS-A0255/2020|2020-04-25|Argentina	2020-04-25
EPI_ISL_801588|hCoV-19/Chile/Santiago-op7d1/2020|2020-03-16|Chile	2020-03-16
EPI_ISL_802874|hCoV-19/USA/UT-UPHL-2101000566/2020|2020-12-10|USA	2020-12-10
EPI_ISL_804868|hCoV-19/USA/DC-DFS-PHL-0076/2020|2020-05-16|USA	2020-05-16
EPI_ISL_805923|hCoV-19/Canada/AB-35896/2020|2020-03-22|Canada	2020-03-22
EPI_ISL_818534|hCoV-19/Denmark/DCGC-25502/2021|2021-01-04|Denmark	2021-01-04
EPI_ISL_831975|hCoV-19/Sweden/20-23088/2020|2020-03-16|Sweden	2020-03-16
EPI_ISL_837273|hCoV-19/Italy/CAM-TIGEM-1017/2020|2020-09-02|Italy	2020-09-02
EPI_ISL_849697|hCoV-19/Australia/QLD1378/2020|2020-03-19|Australia	2020-03-19
EPI_ISL_861899|hCoV-19/Brazil/SP-HIAE-ID35/2020|2020-11-11|Brazil	2020-11-11
EPI_ISL_913016|hCoV-19/France/un-20122280531/2020|2020-12-28|France	2020-12-28
EPI_ISL_914336|hCoV-19/USA/AZ-TG375489/2020|2020-06-14|USA	2020-06-14
EPI_ISL_918536|hCoV-19/Brazil/CE-IEC-177339/2020|2020-04-15|Brazil	2020-04-15
EPI_ISL_918554|hCoV-19/Brazil/AP-IEC-177390/2020|2020-12-16|Brazil	2020-12-16
EPI_ISL_930860|hCoV-19/Switzerland/SO-UHB-42489126/2020|2020-10-16|Switzerland	2020-10-16
EPI_ISL_933914|hCoV-19/Lithuania/ID2614/2020|2020-12-04|Lithuania	2020-12-04
EPI_ISL_940256|hCoV-19/France/IDF_HB_112003109999/2020|2020-03-31|France	2020-03-31
EPI_ISL_940432|hCoV-19/France/IDF_HB_112003063212/2020|2020-03-17|France	2020-03-17
EPI_ISL_941965|hCoV-19/Colombia/GUR-06575/2020|2020-04-30|Colombia	2020-04-30
EPI_ISL_954883|hCoV-19/USA/CO-CDPHE-2007251462/2020|2020-07-21|USA	2020-07-21
EPI_ISL_960073|hCoV-19/Germany/HH-HPI-p3001/2020|2020-08-10|Germany	2020-08-10
EPI_ISL_960088|hCoV-19/Germany/HH-HPI-p3007/2020|2020-08-01|Germany	2020-08-01
EPI_ISL_961578|hCoV-19/Canada/NB-NML-3272/2020|2020-12-29|Canada	2020-12-29
EPI_ISL_968510|hCoV-19/Canada/BC-BCCDC-6020/2020|2020-08-06|Canada	2020-08-06
EPI_ISL_971097|hCoV-19/Canada/BC-BCCDC-8881/2020|2020-09-16|Canada	2020-09-16
EPI_ISL_1029971|hCoV-19/Belgium/MBLG51240/2020|2020-03-20|Belgium	2020-03-20
EPI_ISL_1059585|hCoV-19/Switzerland/BE-ETHZ-481450/2021|2021-01-05|Switzerland	2021-01-05
EPI_ISL_1092141|hCoV-19/Germany/BAV-PL-virotum_OYTCF/2020|2020-05-15|Germany	2020-05-15
EPI_ISL_1109628|hCoV-19/Egypt/MASRI-C5-013/2020|2020-06-08|Egypt	2020-06-08
EPI_ISL_1110211|hCoV-19/France/IDF-HMN-21022230289/2021|2021-01-29|France	2021-01-29
EPI_ISL_1119698|hCoV-19/Switzerland/SO-ETHZ-501186/2020|2020-11-07|Switzerland	2020-11-07
EPI_ISL_1121759|hCoV-19/USA/MA-MGH-03770/2020|2020-12-23|USA	2020-12-23
EPI_ISL_1165135|hCoV-19/USA/OH-ODH-SC149737/2020|2020-03-11|USA	2020-03-11
EPI_ISL_1181818|hCoV-19/Italy/VEN-SI_139/2020|2020-03-07|Italy	2020-03-07
EPI_ISL_1220027|hCoV-19/USA/TX-DSHS-3317/2020|2020-06-05|USA	2020-06-05
EPI_ISL_1220045|hCoV-19/Colombia/MAG-INS-VG-482/2021|2021-01-11|Colombia	2021-01-11
EPI_ISL_1260519|hCoV-19/Switzerland/ZH-ETHZ-521297/2020|2020-11-21|Switzerland	2020-11-21
EPI_ISL_1261635|hCoV-19/USA/TX-DSHS-3648/2020|2020-06-18|USA	2020-06-18
EPI_ISL_1300948|hCoV-19/USA/NY-MSHSPSP-PV15333/2020|2020-07-27|USA	2020-07-27
EPI_ISL_1303308|hCoV-19/USA/SC-DHEC-0307/2021|2021-02-01|USA	2021-02-01
EPI_ISL_1310913|hCoV-19/Netherlands/NB-EMC-746/2020|2020-08-25|Netherlands	2020-08-25
EPI_ISL_1321639|hCoV-19/Germany/NI-IOV-7789516885/2021|2021-02-01|Germany	2021-02-01
EPI_ISL_1383041|hCoV-19/Spain/NC-CHN-01000218/2020|2020-03-24|Spain	2020-03-24
EPI_ISL_1384313|hCoV-19/Luxembourg/LNS7752025/2020|2020-12-14|Luxembourg	2020-12-14
EPI_ISL_1517404|hCoV-19/Costa_Rica/HNN-0360/2020|2020-06-01|Costa_Rica	2020-06-01
EPI_ISL_1517405|hCoV-19/Costa_Rica/HNN-0361/2020|2020-06-02|Costa_Rica	2020-06-02
EPI_ISL_1532156|hCoV-19/Peru/ICA-INS-757/2020|2020-05-18|Peru	2020-05-18
EPI_ISL_1533465|hCoV-19/USA/GA-CDC-2-4106250/2020|2020-06-25|USA	2020-06-25
EPI_ISL_1586845|hCoV-19/Iceland/1483/2020|2020-03-26|Iceland	2020-03-26
EPI_ISL_1586864|hCoV-19/Iceland/1419/2020|2020-04-03|Iceland	2020-04-03
EPI_ISL_1595745|hCoV-19/USA/DC-DFS-PHL-0385/2020|2020-11-01|USA	2020-11-01
EPI_ISL_1624329|hCoV-19/USA/VA_NIDDL_27852/2020|2020-10-25|USA	2020-10-25
EPI_ISL_1714211|hCoV-19/Qatar/QA-WCMQ_FD17462386/2020|2020-06-03|Qatar	2020-06-03
EPI_ISL_1739654|hCoV-19/Canada/ON-SC2318/2020|2020-11-09|Canada	2020-11-09
EPI_ISL_414616|hCoV-19/USA/WA-UW29/2020|2020-03-08|USA	2020-03-08
EPI_ISL_414629|hCoV-19/France/HDF-1870/2020|2020-03-03|France	2020-03-03
EPI_ISL_414637|hCoV-19/France/HDF-1993/2020|2020-03-04|France	2020-03-04
EPI_ISL_417011|hCoV-19/Belgium/ULG-3683/2020|2020-03-07|Belgium	2020-03-07
EPI_ISL_417018|hCoV-19/Belgium/ULG-6670/2020|2020-03-14|Belgium	2020-03-14
EPI_ISL_417253|hCoV-19/England/20108006603/2020|2020-03-03|England	2020-03-03
EPI_ISL_417296|hCoV-19/England/20109098906/2020|2020-03-06|England	2020-03-06
EPI_ISL_418390|hCoV-19/Finland/13M33/2020|2020-03-13|Finland	2020-03-13
EPI_ISL_420045|hCoV-19/France/GES-2843/2020|2020-03-17|France	2020-03-17
EPI_ISL_420078|hCoV-19/Senegal/620/2020|2020-03-20|Senegal	2020-03-20
EPI_ISL_420221|hCoV-19/England/SHEF-C03E5/2020|2020-03-29|England	2020-03-29
EPI_ISL_420416|hCoV-19/Belgium/FMC-0323159/2020|2020-03-23|Belgium	2020-03-23
EPI_ISL_420442|hCoV-19/Belgium/BGM-030444/2020|2020-03-04|Belgium	2020-03-04
EPI_ISL_420451|hCoV-19/Belgium/HC-030760/2020|2020-03-07|Belgium	2020-03-07
EPI_ISL_422216|hCoV-19/Wales/PHWC-26ACA/2020|2020-03-27|Wales	2020-03-27
EPI_ISL_422226|hCoV-19/Wales/PHWC-25F80/2020|2020-03-25|Wales	2020-03-25
EPI_ISL_422228|hCoV-19/Wales/PHWC-25A61/2020|2020-03-23|Wales	2020-03-23
EPI_ISL_422601|hCoV-19/Netherlands/NA_292/2020|2020-04-01|Netherlands	2020-04-01
EPI_ISL_425701|hCoV-19/Scotland/CVR162/2020|2020-03-17|Scotland	2020-03-17
EPI_ISL_425752|hCoV-19/Scotland/CVR24/2020|2020-03-12|Scotland	2020-03-12
EPI_ISL_425759|hCoV-19/Scotland/CVR30/2020|2020-03-13|Scotland	2020-03-13
EPI_ISL_425762|hCoV-19/Scotland/CVR33/2020|2020-03-13|Scotland	2020-03-13
EPI_ISL_425768|hCoV-19/Scotland/CVR40/2020|2020-03-13|Scotland	2020-03-13
EPI_ISL_425776|hCoV-19/Scotland/CVR47/2020|2020-03-13|Scotland	2020-03-13
EPI_ISL_425906|hCoV-19/Scotland/EDB124/2020|2020-03-18|Scotland	2020-03-18
EPI_ISL_427050|hCoV-19/Australia/VIC774/2020|2020-03-18|Australia	2020-03-18
EPI_ISL_432658|hCoV-19/England/SHEF-D2A54/2020|2020-03-23|England	2020-03-23
EPI_ISL_433152|hCoV-19/Scotland/EDB1832/2020|2020-04-16|Scotland	2020-04-16
EPI_ISL_433327|hCoV-19/Scotland/CVR702/2020|2020-03-25|Scotland	2020-03-25
EPI_ISL_434241|hCoV-19/USA/WA-S481/2020|2020-04-02|USA	2020-04-02
EPI_ISL_434473|hCoV-19/Greece/136/2020|2020-03-11|Greece	2020-03-11
EPI_ISL_434852|hCoV-19/USA/TX-HMH0153/2020|2020-03-22|USA	2020-03-22
EPI_ISL_436672|hCoV-19/USA/CA-CZB-1031/2020|2020-03-29|USA	2020-03-29
EPI_ISL_437094|hCoV-19/Latvia/015/2020|2020-03-23|Latvia	2020-03-23
EPI_ISL_437733|hCoV-19/Saudi_Arabia/KAUST-Madinah238/2020|2020-03-29|Saudi_Arabia	2020-03-29
EPI_ISL_440297|hCoV-19/England/CAMB-73141/2020|2020-03-21|England	2020-03-21
EPI_ISL_441379|hCoV-19/Northern_Ireland/NIRE-1020D0/2020|2020-03-21|Northern_Ireland	2020-03-21
EPI_ISL_442230|hCoV-19/England/CAMB-7CEC9/2020|2020-04-06|England	2020-04-06
EPI_ISL_442264|hCoV-19/England/CAMB-7CFA8/2020|2020-04-06|England	2020-04-06
EPI_ISL_444022|hCoV-19/USA/TX_GCID_192000003/2020|2020-03-18|USA	2020-03-18
EPI_ISL_444679|hCoV-19/USA/NY-NYUMC562/2020|2020-03-30|USA	2020-03-30
EPI_ISL_445510|hCoV-19/Wales/PHWC-29335/2020|2020-04-04|Wales	2020-04-04
EPI_ISL_447502|hCoV-19/Spain/VC-FISABIO-571/2020|2020-03-27|Spain	2020-03-27
EPI_ISL_452032|hCoV-19/Denmark/ALAB-HH-157/2020|2020-03-19|Denmark	2020-03-19
EPI_ISL_453122|hCoV-19/Scotland/EDB4335/2020|2020-04-23|Scotland	2020-04-23
EPI_ISL_453188|hCoV-19/Scotland/EDB5108/2020|2020-03-31|Scotland	2020-03-31
EPI_ISL_454237|hCoV-19/Portugal/PT0513/2020|2020-03-20|Portugal	2020-03-20
EPI_ISL_455749|hCoV-19/India/OR-RMRC103/2020|2020-05-06|India	2020-05-06
EPI_ISL_457576|hCoV-19/England/NOTT-11152A/2020|2020-05-01|England	2020-05-01
EPI_ISL_457938|hCoV-19/Oman/RESP-20-1976/2020|2020-03-15|Oman	2020-03-15
EPI_ISL_457988|hCoV-19/Oman/RESP-20-4153/2020|2020-03-21|Oman	2020-03-21
EPI_ISL_457989|hCoV-19/Oman/RESP-20-4252/2020|2020-03-21|Oman	2020-03-21
EPI_ISL_458605|hCoV-19/England/NORT-289744/2020|2020-03-31|England	2020-03-31
EPI_ISL_460948|hCoV-19/Netherlands/Gelderland_48/2020|2020-03-26|Netherlands	2020-03-26
EPI_ISL_461853|hCoV-19/England/NORW-E9D33/2020|2020-04-30|England	2020-04-30
EPI_ISL_462706|hCoV-19/USA/MI-MDHHS-SC20624/2020|2020-04-17|USA	2020-04-17
EPI_ISL_465317|hCoV-19/England/20172001904/2020|2020-04-21|England	2020-04-21
EPI_ISL_466076|hCoV-19/England/20148067204/2020|2020-04-03|England	2020-04-03
EPI_ISL_467507|hCoV-19/South_Africa/KRISP-0157/2020|2020-05-25|South_Africa	2020-05-25
EPI_ISL_467793|hCoV-19/USA/VA-DCLS-0398/2020|2020-04-20|USA	2020-04-20
EPI_ISL_467971|hCoV-19/USA/CA-SR0447/2020|2020-03-30|USA	2020-03-30
EPI_ISL_468816|hCoV-19/Spain/AR-IBV-2474/2020|2020-03-24|Spain	2020-03-24
EPI_ISL_468885|hCoV-19/Spain/PV-IBV-2137/2020|2020-04-12|Spain	2020-04-12
EPI_ISL_469902|hCoV-19/England/CAMB-1B28AA/2020|2020-05-13|England	2020-05-13
EPI_ISL_470903|hCoV-19/Russia/Moscow_PMVL-10/2020|2020-04-10|Russia	2020-04-10
EPI_ISL_475155|hCoV-19/Sweden/20-50673/2020|2020-04-06|Sweden	2020-04-06
EPI_ISL_479799|hCoV-19/Japan/PG-0015/2020|2020-01-20|Japan	2020-01-20
EPI_ISL_480308|hCoV-19/Bulgaria/37/2020|2020-05-11|Bulgaria	2020-05-11
EPI_ISL_480772|hCoV-19/Australia/VIC2165/2020|2020-03-19|Australia	2020-03-19
EPI_ISL_482730|hCoV-19/South_Africa/KRISP-0260/2020|2020-06-15|South_Africa	2020-06-15
EPI_ISL_486038|hCoV-19/USA/WA-UW-2816/2020|2020-03-27|USA	2020-03-27
EPI_ISL_487327|hCoV-19/South_Africa/KRISP-0378/2020|2020-06-22|South_Africa	2020-06-22
EPI_ISL_487336|hCoV-19/South_Africa/KRISP-0393/2020|2020-07-01|South_Africa	2020-07-01
EPI_ISL_488032|hCoV-19/England/NORT-2972D9/2020|2020-04-27|England	2020-04-27
EPI_ISL_489355|hCoV-19/Northern_Ireland/NIRE-100184/2020|2020-05-03|Northern_Ireland	2020-05-03
EPI_ISL_492758|hCoV-19/England/LOND-D8414/2020|2020-04-16|England	2020-04-16
EPI_ISL_494727|hCoV-19/USA/CA-ALSR-1667/2020|2020-03-24|USA	2020-03-24
EPI_ISL_500639|hCoV-19/Australia/NSW2168/2020|2020-03-19|Australia	2020-03-19
EPI_ISL_508504|hCoV-19/India/HR-TF38/2020|2020-05-06|India	2020-05-06
EPI_ISL_509478|hCoV-19/USA/MD-MDH-0074/2020|2020-05-23|USA	2020-05-23
EPI_ISL_510834|hCoV-19/Sweden/20-51697/2020|2020-05-23|Sweden	2020-05-23
EPI_ISL_511770|hCoV-19/Portugal/PT1227/2020|2020-03-25|Portugal	2020-03-25
EPI_ISL_511903|hCoV-19/India/WB-IK62/2020|2020-04-09|India	2020-04-09
EPI_ISL_512410|hCoV-19/England/PORT-2D2041/2020|2020-03-20|England	2020-03-20
EPI_ISL_512640|hCoV-19/Ukraine/203100361/2020|2020-04-24|Ukraine	2020-04-24
EPI_ISL_514188|hCoV-19/USA/FL-BPHL-0842/2020|2020-06-22|USA	2020-06-22
EPI_ISL_515061|hCoV-19/Belgium/ULG-10254/2020|2020-07-16|Belgium	2020-07-16
EPI_ISL_517256|hCoV-19/England/LIVE-A9090/2020|2020-03-25|England	2020-03-25
EPI_ISL_521953|hCoV-19/Australia/VIC2213/2020|2020-06-14|Australia	2020-06-14
EPI_ISL_521969|hCoV-19/Australia/VIC2232/2020|2020-06-22|Australia	2020-06-22
EPI_ISL_521980|hCoV-19/Australia/VIC2249/2020|2020-06-23|Australia	2020-06-23
EPI_ISL_523523|hCoV-19/Netherlands/un-EMC-767/2020|2020-03-12|Netherlands	2020-03-12
EPI_ISL_528149|hCoV-19/Switzerland/BS-UHB-42193328/2020|2020-03-16|Switzerland	2020-03-16
EPI_ISL_529068|hCoV-19/Peru/LIM-UPCH-0011/2020|2020-03-20|Peru	2020-03-20
EPI_ISL_529213|hCoV-19/Wuhan/IME-WH01/2019|2019-12-30|Wuhan	2019-12-30
EPI_ISL_529433|hCoV-19/England/SHEF-C80F5/2020|2020-05-19|England	2020-05-19
EPI_ISL_529663|hCoV-19/England/HECH-259A4F5/2020|2020-07-11|England	2020-07-11
EPI_ISL_532277|hCoV-19/England/QEUH-52DB8F/2020|2020-05-18|England	2020-05-18
EPI_ISL_533364|hCoV-19/England/QEUH-544733/2020|2020-05-14|England	2020-05-14
EPI_ISL_534228|hCoV-19/Sweden/20-08938/2020|2020-07-13|Sweden	2020-07-13
EPI_ISL_534241|hCoV-19/Sweden/20-52386/2020|2020-07-06|Sweden	2020-07-06
EPI_ISL_535592|hCoV-19/Switzerland/VD-ETHZ-250066/2020|2020-08-18|Switzerland	2020-08-18
EPI_ISL_537248|hCoV-19/England/SHEF-10B2E79/2020|2020-05-16|England	2020-05-16
EPI_ISL_537505|hCoV-19/USA/CA-UCLA-17/2020|2020-04-30|USA	2020-04-30
EPI_ISL_537722|hCoV-19/Spain/CN-IBV-97006517/2020|2020-04-04|Spain	2020-04-04
EPI_ISL_538577|hCoV-19/Spain/AN-IBV-98001668/2020|2020-04-06|Spain	2020-04-06
EPI_ISL_540650|hCoV-19/England/MILK-992152/2020|2020-08-27|England	2020-08-27
EPI_ISL_541968|hCoV-19/Spain/IB-IBV-99007264/2020|2020-02-28|Spain	2020-02-28
EPI_ISL_542813|hCoV-19/USA/TX-HMH-1750/2020|2020-05-12|USA	2020-05-12
EPI_ISL_543949|hCoV-19/USA/TX-HMH-3036/2020|2020-05-22|USA	2020-05-22
EPI_ISL_544039|hCoV-19/USA/TX-HMH-3163/2020|2020-06-10|USA	2020-06-10
EPI_ISL_547557|hCoV-19/Netherlands/ZH-RIVM-10050/2020|2020-03-13|Netherlands	2020-03-13
EPI_ISL_551558|hCoV-19/England/ALDP-92DF34/2020|2020-06-20|England	2020-06-20
EPI_ISL_553969|hCoV-19/England/ALDP-9562B1/2020|2020-06-08|England	2020-06-08
EPI_ISL_554831|hCoV-19/England/MILK-9586FF/2020|2020-06-09|England	2020-06-09
EPI_ISL_558199|hCoV-19/England/ALDP-672355/2020|2020-07-03|England	2020-07-03
EPI_ISL_559004|hCoV-19/England/ALDP-519746/2020|2020-06-02|England	2020-06-02
EPI_ISL_559032|hCoV-19/England/ALDP-51F142/2020|2020-06-02|England	2020-06-02
EPI_ISL_559053|hCoV-19/England/ALDP-52B8D5/2020|2020-06-01|England	2020-06-01
EPI_ISL_559254|hCoV-19/England/MILK-4BF558/2020|2020-06-05|England	2020-06-05
EPI_ISL_559283|hCoV-19/England/MILK-4B620F/2020|2020-06-04|England	2020-06-04
EPI_ISL_559533|hCoV-19/England/ALDP-4A8A44/2020|2020-06-11|England	2020-06-11
EPI_ISL_560031|hCoV-19/Scotland/QEUH-9AF18F/2020|2020-09-03|Scotland	2020-09-03
EPI_ISL_569103|hCoV-19/France/PAC-IHU-1270/2020|2020-08-18|France	2020-08-18
EPI_ISL_569793|hCoV-19/Russia/OMS-ORINFI-9295S/2020|2020-07-25|Russia	2020-07-25
EPI_ISL_570031|hCoV-19/USA/WA-UW-3570/2020|2020-03-24|USA	2020-03-24
EPI_ISL_571354|hCoV-19/USA/MI-QDX-627/2020|2020-03-17|USA	2020-03-17
EPI_ISL_573313|hCoV-19/England/NORT-286167/2020|2020-07-21|England	2020-07-21
EPI_ISL_578025|hCoV-19/Netherlands/ZH-EMC-597/2020|2020-09-18|Netherlands	2020-09-18
EPI_ISL_578257|hCoV-19/Ireland/D-NVRL-72IRL36222/2020|2020-08-17|Ireland	2020-08-17
EPI_ISL_578262|hCoV-19/Ireland/D-NVRL-73IRL25053/2020|2020-09-05|Ireland	2020-09-05
EPI_ISL_581458|hCoV-19/Germany/BW-UKT-030/2020|2020-05-13|Germany	2020-05-13
EPI_ISL_581493|hCoV-19/Congo/UKT-015/2020|2020-06-25|Congo	2020-06-25
EPI_ISL_582036|hCoV-19/Spain/PV-IBV-98007585/2020|2020-09-01|Spain	2020-09-01
EPI_ISL_582289|hCoV-19/Canada/MB-NML-617/2020|2020-03-25|Canada	2020-03-25
EPI_ISL_582776|hCoV-19/Sweden/20-21497/2020|2020-05-20|Sweden	2020-05-20
EPI_ISL_583361|hCoV-19/USA/MI-UM-10035908382/2020|2020-09-11|USA	2020-09-11
EPI_ISL_583597|hCoV-19/Austria/CeMM0512/2020|2020-03-11|Austria	2020-03-11
EPI_ISL_590381|hCoV-19/England/QEUH-9B5520/2020|2020-09-03|England	2020-09-03
EPI_ISL_590390|hCoV-19/England/ALDP-9B5C0D/2020|2020-08-28|England	2020-08-28
EPI_ISL_590909|hCoV-19/Norway/3271/2020|2020-08-29|Norway	2020-08-29
EPI_ISL_591187|hCoV-19/Canada/ON-S1416/2020|2020-08-23|Canada	2020-08-23
EPI_ISL_591210|hCoV-19/Canada/ON-S737/2020|2020-04-09|Canada	2020-04-09
EPI_ISL_594313|hCoV-19/USA/FL-BPHL-1623/2020|2020-06-03|USA	2020-06-03
EPI_ISL_595582|hCoV-19/Wales/PHWC-47ED20/2020|2020-10-13|Wales	2020-10-13
EPI_ISL_596668|hCoV-19/Ireland/D-SVUH-R5662/2020|2020-03-27|Ireland	2020-03-27
EPI_ISL_600046|hCoV-19/England/MILK-A0556C/2020|2020-09-30|England	2020-09-30
EPI_ISL_601611|hCoV-19/England/CAMC-9D2095/2020|2020-09-19|England	2020-09-19
EPI_ISL_602518|hCoV-19/Germany/NW-HHU-148/2020|2020-03-01|Germany	2020-03-01
EPI_ISL_603330|hCoV-19/Switzerland/VD-ETHZ-300298/2020|2020-09-25|Switzerland	2020-09-25
EPI_ISL_603526|hCoV-19/Switzerland/TI-ETHZ-310454/2020|2020-10-07|Switzerland	2020-10-07
EPI_ISL_604709|hCoV-19/USA/NY-QDX-2365/2020|2020-03-16|USA	2020-03-16
EPI_ISL_614513|hCoV-19/Denmark/DCGC-1088/2020|2020-05-11|Denmark	2020-05-11
EPI_ISL_616626|hCoV-19/Denmark/DCGC-2791/2020|2020-08-24|Denmark	2020-08-24
EPI_ISL_618805|hCoV-19/Denmark/DCGC-1386/2020|2020-04-06|Denmark	2020-04-06
EPI_ISL_620364|hCoV-19/Denmark/DCGC-6464/2020|2020-10-12|Denmark	2020-10-12
EPI_ISL_621488|hCoV-19/Denmark/DCGC-4950/2020|2020-09-21|Denmark	2020-09-21
EPI_ISL_622565|hCoV-19/Denmark/DCGC-1828/2020|2020-07-06|Denmark	2020-07-06
EPI_ISL_634761|hCoV-19/Wales/ALDP-AA308D/2020|2020-10-22|Wales	2020-10-22
EPI_ISL_635143|hCoV-19/Norway/4276/2020|2020-10-10|Norway	2020-10-10
EPI_ISL_635381|hCoV-19/USA/CA-ALSR-2190/2020|2020-06-12|USA	2020-06-12
EPI_ISL_635635|hCoV-19/USA/CA-ALSR-2692/2020|2020-07-21|USA	2020-07-21
EPI_ISL_636467|hCoV-19/Italy/VEN-IZSVe-14-21/2020|2020-03-24|Italy	2020-03-24
EPI_ISL_636472|hCoV-19/Italy/VEN-IZSVe-2-2/2020|2020-03-22|Italy	2020-03-22
EPI_ISL_644582|hCoV-19/Serbia/Uzice-00200704/2020|2020-04-06|Serbia	2020-04-06
EPI_ISL_645201|hCoV-19/France/OCC-SC545/2020|2020-04-02|France	2020-04-02
EPI_ISL_660318|hCoV-19/Spain/CT-IBV-99009922/2020|2020-08-11|Spain	2020-08-11
EPI_ISL_667689|hCoV-19/Japan/IC-0260/2020|2020-10-23|Japan	2020-10-23
EPI_ISL_669121|hCoV-19/Denmark/DCGC-9709/2020|2020-11-09|Denmark	2020-11-09
EPI_ISL_676923|hCoV-19/USA/NY-Wadsworth-96601-01/2020|2020-03-20|USA	2020-03-20
EPI_ISL_678350|hCoV-19/Australia/NSW2802/2020|2020-10-02|Australia	2020-10-02
EPI_ISL_683880|hCoV-19/USA/NY-NYCPHL-001318/2020|2020-11-10|USA	2020-11-10
EPI_ISL_685607|hCoV-19/Japan/PG-2002/2020|2020-04-01|Japan	2020-04-01
EPI_ISL_687073|hCoV-19/Japan/PG-7972/2020|2020-05-26|Japan	2020-05-26
EPI_ISL_693277|hCoV-19/Australia/QLD1276/2020|2020-03-21|Australia	2020-03-21
EPI_ISL_696355|hCoV-19/USA/AZ-TG670152/2020|2020-05-01|USA	2020-05-01
EPI_ISL_707715|hCoV-19/Belgium/ULG-10947/2020|2020-09-05|Belgium	2020-09-05
EPI_ISL_707950|hCoV-19/Germany/SL-SU-10427535/2020|2020-03-16|Germany	2020-03-16
EPI_ISL_707955|hCoV-19/Germany/SL-SU-10428507/2020|2020-03-21|Germany	2020-03-21
EPI_ISL_710927|hCoV-19/Wales/ALDP-B1A6E8/2020|2020-11-01|Wales	2020-11-01
EPI_ISL_714253|hCoV-19/Denmark/DCGC-16747/2020|2020-04-20|Denmark	2020-04-20
EPI_ISL_717791|hCoV-19/Brazil/RJ-00433/2020|2020-11-04|Brazil	2020-11-04
EPI_ISL_721807|hCoV-19/Switzerland/GE-ETHZ-340094/2020|2020-10-26|Switzerland	2020-10-26
EPI_ISL_729920|hCoV-19/Nigeria/KD-CV233/2020|2020-04-20|Nigeria	2020-04-20
EPI_ISL_729926|hCoV-19/Nigeria/NA-CV240/2020|2020-05-31|Nigeria	2020-05-31
EPI_ISL_732995|hCoV-19/Russia/SVE-RII-MH216S/2020|2020-07-25|Russia	2020-07-25
EPI_ISL_733196|hCoV-19/Russia/AST-RII-MH4455S/2020|2020-08-11|Russia	2020-08-11
EPI_ISL_738009|hCoV-19/Uganda/UG102/2020|2020-07-04|Uganda	2020-07-04
EPI_ISL_742926|hCoV-19/Wales/PHWC-49DECE/2020|2020-12-05|Wales	2020-12-05
EPI_ISL_749151|hCoV-19/Uruguay/TYT-M57/2020|2020-06-18|Uruguay	2020-06-18
EPI_ISL_751680|hCoV-19/USA/NJ-CDC-2-3714257/2020|2020-06-24|USA	2020-06-24
EPI_ISL_752524|hCoV-19/Ireland/MH-NVRL-77IRL72701/2020|2020-11-05|Ireland	2020-11-05
EPI_ISL_754930|hCoV-19/USA/CA-CDPH041/2020|2020-04-28|USA	2020-04-28
EPI_ISL_754963|hCoV-19/USA/CA-CDPH090/2020|2020-08-05|USA	2020-08-05
EPI_ISL_760151|hCoV-19/South_Korea/KDCA0367/2020|2020-04-04|South_Korea	2020-04-04
EPI_ISL_761042|hCoV-19/England/ALDP-CB2E16/2020|2020-12-01|England	2020-12-01
EPI_ISL_775464|hCoV-19/Norway/3896/2020|2020-09-30|Norway	2020-09-30
EPI_ISL_775645|hCoV-19/Germany/HH-hpi-p1564/2020|2020-03-15|Germany	2020-03-15
EPI_ISL_786330|hCoV-19/USA/TX-HMH-MCoV-14846/2020|2020-10-13|USA	2020-10-13
EPI_ISL_786939|hCoV-19/USA/TX-HMH-MCoV-15455/2020|2020-10-23|USA	2020-10-23
EPI_ISL_787835|hCoV-19/USA/TX-HMH-MCoV-14550/2020|2020-10-08|USA	2020-10-08
EPI_ISL_788954|hCoV-19/Italy/APU-PODV-15925058/2020|2020-08-18|Italy	2020-08-18
EPI_ISL_791703|hCoV-19/USA/MA-MASPHL-00271/2020|2020-04-17|USA	2020-04-17
EPI_ISL_794594|hCoV-19/Egypt/CPHL-NRC-18/2020|2020-03-25|Egypt	2020-03-25
EPI_ISL_804053|hCoV-19/Italy/FVG-ASUGI-152122/2020|2020-12-21|Italy	2020-12-21
EPI_ISL_812821|hCoV-19/Egypt/CCHE57357-A-48/2020|2020-07-28|Egypt	2020-07-28
EPI_ISL_822311|hCoV-19/Northern_Ireland/CAMC-A41A92/2020|2020-10-05|Northern_Ireland	2020-10-05
EPI_ISL_823886|hCoV-19/USA/NY-NYCPHL-001663/2020|2020-12-08|USA	2020-12-08
EPI_ISL_825829|hCoV-19/Canada/Qc-CHUM-2016103625A/2020|2020-06-09|Canada	2020-06-09
EPI_ISL_826922|hCoV-19/Iceland/3230/2020|2020-09-12|Iceland	2020-09-12
EPI_ISL_832402|hCoV-19/USA/CA-SC20071/2020|2020-12-08|USA	2020-12-08
